what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300834433317
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1300834433859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300834433870
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300834440653
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300834456904
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300834521984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300834527387
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300834547704
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1300834566471
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1300834566504
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300834581820
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1300834589412
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300834593567
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1300834606880
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300834643421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300834938490
